"tab_code","表章項目","cat01_code","宿泊施設タイプ","cat02_code","宿泊者数","area_code","施設所在地","time_code","時間軸(年次、月次)","unit","value"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2016000404","2016年4月","人","26650"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2016000303","2016年3月","人","32920"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2016000202","2016年2月","人","26140"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2016000101","2016年1月","人","23570"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000000","2015年","人","308500"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015001212","2015年12月","人","29050"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015001111","2015年11月","人","28820"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015001010","2015年10月","人","28780"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000909","2015年9月","人","20040"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000808","2015年8月","人","24630"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000707","2015年7月","人","21540"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000606","2015年6月","人","26510"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000505","2015年5月","人","29970"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000404","2015年4月","人","28830"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000303","2015年3月","人","28470"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000202","2015年2月","人","21650"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2015000101","2015年1月","人","20200"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000000","2014年","人","99350"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014001212","2014年12月","人","6190"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014001111","2014年11月","人","8420"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014001010","2014年10月","人","7150"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000909","2014年9月","人","7590"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000808","2014年8月","人","11090"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000707","2014年7月","人","7760"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000606","2014年6月","人","7280"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000505","2014年5月","人","9690"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000404","2014年4月","人","7750"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000303","2014年3月","人","10490"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000202","2014年2月","人","7630"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","41000","佐賀県","2014000101","2014年1月","人","8330"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000000","2016年","人","1334070"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016001212","2016年12月","人","120240"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016001111","2016年11月","人","115850"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016001010","2016年10月","人","110240"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000909","2016年9月","人","110860"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000808","2016年8月","人","161080"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000707","2016年7月","人","101670"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000606","2016年6月","人","60070"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000505","2016年5月","人","90340"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000404","2016年4月","人","96330"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000303","2016年3月","人","159200"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000202","2016年2月","人","112090"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2016000101","2016年1月","人","96100"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000000","2015年","人","1501030"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015001212","2015年12月","人","138890"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015001111","2015年11月","人","137510"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015001010","2015年10月","人","129020"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000909","2015年9月","人","108340"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000808","2015年8月","人","156940"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000707","2015年7月","人","106380"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000606","2015年6月","人","90570"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000505","2015年5月","人","138800"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000404","2015年4月","人","119520"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000303","2015年3月","人","161860"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000202","2015年2月","人","115880"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2015000101","2015年1月","人","97330"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000000","2014年","人","1536530"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014001212","2014年12月","人","149250"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014001111","2014年11月","人","157250"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014001010","2014年10月","人","124430"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000909","2014年9月","人","106630"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000808","2014年8月","人","175450"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000707","2014年7月","人","108280"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000606","2014年6月","人","82410"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000505","2014年5月","人","135150"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000404","2014年4月","人","103060"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000303","2014年3月","人","168420"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000202","2014年2月","人","123570"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","42000","長崎県","2014000101","2014年1月","人","102640"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000000","2016年","人","698160"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016001212","2016年12月","人","57190"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016001111","2016年11月","人","57660"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016001010","2016年10月","人","47370"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000909","2016年9月","人","57990"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000808","2016年8月","人","74600"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000707","2016年7月","人","39350"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000606","2016年6月","人","35260"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000505","2016年5月","人","41720"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000404","2016年4月","人","68370"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000303","2016年3月","人","82770"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000202","2016年2月","人","65550"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2016000101","2016年1月","人","70350"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000000","2015年","人","928080"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015001212","2015年12月","人","76530"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015001111","2015年11月","人","81890"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015001010","2015年10月","人","77570"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000909","2015年9月","人","78120"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000808","2015年8月","人","109730"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000707","2015年7月","人","57870"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000606","2015年6月","人","61040"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000505","2015年5月","人","94640"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000404","2015年4月","人","68920"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000303","2015年3月","人","86340"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000202","2015年2月","人","64860"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2015000101","2015年1月","人","70570"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000000","2014年","人","955650"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014001212","2014年12月","人","66030"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014001111","2014年11月","人","89810"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014001010","2014年10月","人","79530"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000909","2014年9月","人","69610"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000808","2014年8月","人","106250"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000707","2014年7月","人","62760"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000606","2014年6月","人","70150"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000505","2014年5月","人","93320"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000404","2014年4月","人","93190"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000303","2014年3月","人","86900"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000202","2014年2月","人","61240"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","43000","熊本県","2014000101","2014年1月","人","76850"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000000","2016年","人","1674960"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016001212","2016年12月","人","159990"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016001111","2016年11月","人","150310"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016001010","2016年10月","人","157940"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000909","2016年9月","人","151570"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000808","2016年8月","人","214000"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000707","2016年7月","人","141020"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000606","2016年6月","人","89510"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000505","2016年5月","人","81470"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000404","2016年4月","人","101920"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000303","2016年3月","人","177390"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000202","2016年2月","人","127890"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2016000101","2016年1月","人","121960"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000000","2015年","人","1512070"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015001212","2015年12月","人","131040"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015001111","2015年11月","人","137730"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015001010","2015年10月","人","129030"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000909","2015年9月","人","123330"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000808","2015年8月","人","179140"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000707","2015年7月","人","135880"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000606","2015年6月","人","115700"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000505","2015年5月","人","148980"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000404","2015年4月","人","157430"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000303","2015年3月","人","100820"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000202","2015年2月","人","74170"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2015000101","2015年1月","人","78820"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000000","2014年","人","1007090"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014001212","2014年12月","人","72530"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014001111","2014年11月","人","85760"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014001010","2014年10月","人","64960"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000909","2014年9月","人","65210"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000808","2014年8月","人","103180"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000707","2014年7月","人","66750"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000606","2014年6月","人","59090"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000505","2014年5月","人","73830"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000404","2014年4月","人","70550"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000303","2014年3月","人","137210"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000202","2014年2月","人","105580"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","44000","大分県","2014000101","2014年1月","人","102460"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000000","2016年","人","426990"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016001212","2016年12月","人","42260"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016001111","2016年11月","人","39000"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016001010","2016年10月","人","36800"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000909","2016年9月","人","41550"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000808","2016年8月","人","50380"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000707","2016年7月","人","36420"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000606","2016年6月","人","17760"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000505","2016年5月","人","23130"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000404","2016年4月","人","25240"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000303","2016年3月","人","37940"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000202","2016年2月","人","42170"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2016000101","2016年1月","人","34340"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000000","2015年","人","430820"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015001212","2015年12月","人","36090"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015001111","2015年11月","人","20630"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015001010","2015年10月","人","34990"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000909","2015年9月","人","35970"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000808","2015年8月","人","61720"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000707","2015年7月","人","26120"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000606","2015年6月","人","31560"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000505","2015年5月","人","41690"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000404","2015年4月","人","21480"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000303","2015年3月","人","41200"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000202","2015年2月","人","48140"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2015000101","2015年1月","人","31240"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000000","2014年","人","586250"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014001212","2014年12月","人","44100"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014001111","2014年11月","人","52160"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014001010","2014年10月","人","41540"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000909","2014年9月","人","56310"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000808","2014年8月","人","108930"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000707","2014年7月","人","63350"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000606","2014年6月","人","20800"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000505","2014年5月","人","32680"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000404","2014年4月","人","27750"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000303","2014年3月","人","52040"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000202","2014年2月","人","50390"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","45000","宮崎県","2014000101","2014年1月","人","36200"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000000","2016年","人","709070"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016001212","2016年12月","人","66130"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016001111","2016年11月","人","59720"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016001010","2016年10月","人","56480"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000909","2016年9月","人","69880"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000808","2016年8月","人","102440"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000707","2016年7月","人","55400"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000606","2016年6月","人","38850"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000505","2016年5月","人","51490"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000404","2016年4月","人","46050"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000303","2016年3月","人","68500"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000202","2016年2月","人","49150"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2016000101","2016年1月","人","45000"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000000","2015年","人","651250"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015001212","2015年12月","人","57280"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015001111","2015年11月","人","58060"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015001010","2015年10月","人","57170"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000909","2015年9月","人","50470"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000808","2015年8月","人","78750"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000707","2015年7月","人","45160"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000606","2015年6月","人","40660"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000505","2015年5月","人","58940"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000404","2015年4月","人","47320"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000303","2015年3月","人","67780"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000202","2015年2月","人","48540"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2015000101","2015年1月","人","41100"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000000","2014年","人","632220"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014001212","2014年12月","人","45740"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014001111","2014年11月","人","61640"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014001010","2014年10月","人","48390"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000909","2014年9月","人","52940"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000808","2014年8月","人","83360"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000707","2014年7月","人","47340"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000606","2014年6月","人","38520"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000505","2014年5月","人","58750"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000404","2014年4月","人","45380"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000303","2014年3月","人","66870"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000202","2014年2月","人","41680"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","46000","鹿児島県","2014000101","2014年1月","人","41620"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000000","2016年","人","6282390"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016001212","2016年12月","人","506200"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016001111","2016年11月","人","492420"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016001010","2016年10月","人","582490"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000909","2016年9月","人","575020"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000808","2016年8月","人","619380"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000707","2016年7月","人","591850"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000606","2016年6月","人","488810"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000505","2016年5月","人","465140"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000404","2016年4月","人","463410"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000303","2016年3月","人","556400"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000202","2016年2月","人","473270"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2016000101","2016年1月","人","468000"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015000000","2015年","人","5751740"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015001212","2015年12月","人","440350"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015001111","2015年11月","人","467260"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015001010","2015年10月","人","525110"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015000909","2015年9月","人","538040"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015000808","2015年8月","人","528790"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015000707","2015年7月","人","501240"
"120","実宿泊者数","130","リゾートホテル","120","実宿泊者数","47000","沖縄県","2015000606","2015年6月","人","497030"
